reporting_period,project_id,project_county,project_city,project_zip,electric_utility,project_completion_date,total_project_cost,pre_retrofit_home_heating_fuel_type,size_of_home,number_of_units,job_type,type_of_dwelling,measure_type,estimated_annual_kwh_savings,estimated_annual_mmbtu_savings,first_year_modeled_project_energy_savings_estimate,location_1,:@computed_region_yamh_8v7k,:@computed_region_wbg7_3whc,:@computed_region_kjdx_g34t,year_home_built,gas_utility
2021-01-30T00:00:00.000,376404,Queens,Queens,11369,Consolidated Edison,2019-05-14T00:00:00.000,5396,Natural Gas,"3,632",1,Home Performance,Single Family,Building Shell,443,40,624,"{'latitude': '40.763688', 'longitude': '-73.872334', 'human_address': '{""address"": """", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": ""11369""}'}",196,839,2137,1913,National Grid
2021-01-30T00:00:00.000,426192,Oneida,Rome,13440,National Grid,2019-10-17T00:00:00.000,4860,Natural Gas,Report SF less than 800,1,Home Performance,Single Family,Building Shell,987,21,279,"{'latitude': '43.214717', 'longitude': '-75.454665', 'human_address': '{""address"": """", ""city"": ""Rome"", ""state"": ""NY"", ""zip"": ""13440""}'}",989,1366,625,,National Grid
2021-01-30T00:00:00.000,330759,Washington,Cambridge,12816,National Grid,2018-03-28T00:00:00.000,1924,Oil,"1,350",1,Home Performance,Single Family,Building Shell,0,21,353,"{'latitude': '43.051324', 'longitude': '-73.388113', 'human_address': '{""address"": """", ""city"": ""Cambridge"", ""state"": ""NY"", ""zip"": ""12816""}'}",720,803,2184,1854,
2021-01-30T00:00:00.000,418477,Erie,Collins,14034,National Grid,2019-09-06T00:00:00.000,5195,Natural Gas,"1,204",1,Home Performance,Single Family,Building Shell,995,25,285,"{'latitude': '42.500774', 'longitude': '-78.875717', 'human_address': '{""address"": """", ""city"": ""Collins"", ""state"": ""NY"", ""zip"": ""14034""}'}",295,498,2041,1970,National Fuel Gas Distribution
2021-01-30T00:00:00.000,403107,Oneida,Utica,13502,National Grid,2019-09-09T00:00:00.000,7833,Natural Gas,"2,600",1,Home Performance,Single Family,Building Shell,510,62,562,"{'latitude': '43.125063', 'longitude': '-75.202584', 'human_address': '{""address"": """", ""city"": ""Utica"", ""state"": ""NY"", ""zip"": ""13502""}'}",929,1465,625,1921,National Grid
2021-01-30T00:00:00.000,411796,Queens,Queens,11429,Consolidated Edison,2019-08-26T00:00:00.000,9145,Natural Gas,"1,375",1,Home Performance,Single Family,Building Shell,510,63,827,"{'latitude': '40.70975', 'longitude': '-73.73906', 'human_address': '{""address"": """", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": ""11429""}'}",196,1214,2137,,National Grid
2021-01-30T00:00:00.000,364125,Steuben,Cohocton,14826,New York State Electric & Gas,2018-09-13T00:00:00.000,3518,Oil,"2,300",1,Home Performance,Single Family,Building Shell,623,14,332,"{'latitude': '42.490952', 'longitude': '-77.496964', 'human_address': '{""address"": """", ""city"": ""Cohocton"", ""state"": ""NY"", ""zip"": ""14826""}'}",40,1772,2178,1899,
2021-01-30T00:00:00.000,422836,Saratoga,Clifton Park,12065,New York State Electric & Gas,2019-10-24T00:00:00.000,1038,Propane,"1,008",1,Home Performance,Mobile,Building Shell,0,1,40,"{'latitude': '42.852843', 'longitude': '-73.783424', 'human_address': '{""address"": """", ""city"": ""Clifton Park"", ""state"": ""NY"", ""zip"": ""12065""}'}",1009,1190,2141,1991,
2021-01-30T00:00:00.000,387904,Oneida,Utica,13502,National Grid,2019-04-25T00:00:00.000,7064,Natural Gas,924,1,Home Performance,Mobile,Building Shell,730,32,411,"{'latitude': '43.125063', 'longitude': '-75.202584', 'human_address': '{""address"": """", ""city"": ""Utica"", ""state"": ""NY"", ""zip"": ""13502""}'}",929,1465,625,1996,National Grid
2021-01-30T00:00:00.000,348318,Chenango,Greene,13778,Municipal,2018-10-09T00:00:00.000,4104,Oil,962,1,Home Performance,Single Family,Building Shell,35,40,988,"{'latitude': '42.3441', 'longitude': '-75.757339', 'human_address': '{""address"": """", ""city"": ""Greene"", ""state"": ""NY"", ""zip"": ""13778""}'}",270,393,2037,,
2021-01-30T00:00:00.000,397852,Oneida,Utica,13502,National Grid,2019-08-26T00:00:00.000,3085,Natural Gas,"1,296",1,Home Performance,Single Family,Building Shell,0,12,103,"{'latitude': '43.125063', 'longitude': '-75.202584', 'human_address': '{""address"": """", ""city"": ""Utica"", ""state"": ""NY"", ""zip"": ""13502""}'}",929,1465,625,,National Grid
2021-01-30T00:00:00.000,380835,Kings,Brooklyn,11235,Consolidated Edison,2019-03-21T00:00:00.000,6838,Oil,"3,336",1,Home Performance,Single Family,Building Shell,0,44,897,"{'latitude': '40.584205', 'longitude': '-73.950101', 'human_address': '{""address"": """", ""city"": ""Brooklyn"", ""state"": ""NY"", ""zip"": ""11235""}'}",894,818,2090,2015,
2021-01-30T00:00:00.000,350029,St. Lawrence,Colton,13625,National Grid,2018-06-08T00:00:00.000,3213,Propane,"1,456",1,Home Performance,Single Family,Building Shell,477,22,504,"{'latitude': '44.36701', 'longitude': '-74.83126', 'human_address': '{""address"": """", ""city"": ""Colton"", ""state"": ""NY"", ""zip"": ""13625""}'}",336,1616,2140,1851,
2021-01-30T00:00:00.000,414208,Monroe,Rochester,14621,Rochester Gas & Electric,2019-08-09T00:00:00.000,6658,Natural Gas,"1,110",1,Home Performance,Single Family,Building Shell,510,31,312,"{'latitude': '43.185561', 'longitude': '-77.601927', 'human_address': '{""address"": """", ""city"": ""Rochester"", ""state"": ""NY"", ""zip"": ""14621""}'}",537,1680,2093,,Rochester Gas & Electric
2021-01-30T00:00:00.000,351184,Oneida,Blossvale,13308,National Grid,2018-05-29T00:00:00.000,2117,Oil,"1,248",1,Home Performance,Single Family,Building Shell,494,12,378,"{'latitude': '43.246264', 'longitude': '-75.67394', 'human_address': '{""address"": """", ""city"": ""Blossvale"", ""state"": ""NY"", ""zip"": ""13308""}'}",981,766,625,1991,
2021-01-30T00:00:00.000,430004,Rockland,Pomona,10970,Orange & Rockland,2019-12-03T00:00:00.000,5858,Natural Gas,"2,750",1,Home Performance,Single Family,Building Shell,0,33,378,"{'latitude': '41.190736', 'longitude': '-74.050092', 'human_address': '{""address"": """", ""city"": ""Pomona"", ""state"": ""NY"", ""zip"": ""10970""}'}",531,1555,628,1991,Orange & Rockland
2021-01-30T00:00:00.000,376236,Onondaga,Jordan,13080,New York State Electric & Gas,2018-12-03T00:00:00.000,6610,Propane,"1,804",1,Home Performance,Single Family,Building Shell,510,41,1046,"{'latitude': '43.080792', 'longitude': '-76.47505', 'human_address': '{""address"": """", ""city"": ""Jordan"", ""state"": ""NY"", ""zip"": ""13080""}'}",701,631,2132,1921,
2021-01-30T00:00:00.000,395191,Orange,Monroe,10950,Orange & Rockland,2019-07-19T00:00:00.000,6183,Natural Gas,"1,700",1,Home Performance,Single Family,Building Shell,410,23,344,"{'latitude': '41.322198', 'longitude': '-74.194618', 'human_address': '{""address"": """", ""city"": ""Monroe"", ""state"": ""NY"", ""zip"": ""10950""}'}",871,1542,2134,,Orange & Rockland
2021-01-30T00:00:00.000,431818,Oswego,Fulton,13069,National Grid,2020-01-06T00:00:00.000,6926,Propane,"1,296",1,Home Performance,Mobile,Building Shell,0,21,572,"{'latitude': '43.324957', 'longitude': '-76.390481', 'human_address': '{""address"": """", ""city"": ""Fulton"", ""state"": ""NY"", ""zip"": ""13069""}'}",231,623,2135,1990,
2021-01-30T00:00:00.000,352839,Monroe,Rochester,14621,Rochester Gas & Electric,2019-03-11T00:00:00.000,2356,Natural Gas,"1,248",1,Home Performance,Single Family,Building Shell,510,10,158,"{'latitude': '43.185561', 'longitude': '-77.601927', 'human_address': '{""address"": """", ""city"": ""Rochester"", ""state"": ""NY"", ""zip"": ""14621""}'}",537,1680,2093,1941,Rochester Gas & Electric
2021-01-30T00:00:00.000,325958,Franklin,Moira,12957,National Grid,2018-12-10T00:00:00.000,5591,Kerosene,846,1,Home Performance,Single Family,Building Shell,510,70,1706,"{'latitude': '44.851725', 'longitude': '-74.577312', 'human_address': '{""address"": """", ""city"": ""Moira"", ""state"": ""NY"", ""zip"": ""12957""}'}",181,281,621,1967,
2021-01-30T00:00:00.000,364899,Onondaga,Syracuse,13207,National Grid,2018-12-26T00:00:00.000,1887,Natural Gas,900,1,Home Performance,Single Family,Building Shell,0,10,87,"{'latitude': '43.019009', 'longitude': '-76.164985', 'human_address': '{""address"": """", ""city"": ""Syracuse"", ""state"": ""NY"", ""zip"": ""13207""}'}",687,725,2132,,National Grid
2021-01-30T00:00:00.000,391298,New York,New York,10040,Consolidated Edison,2019-02-18T00:00:00.000,389,Natural Gas,"1,054",1,Electric Reduction,Single Family,Building Shell,259,1,59,"{'latitude': '40.857874', 'longitude': '-73.929325', 'human_address': '{""address"": """", ""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10040""}'}",749,799,2095,,National Grid
2021-01-30T00:00:00.000,324898,Chautauqua,Ripley,14775,National Grid,2018-04-27T00:00:00.000,2382,Natural Gas,"1,068",1,Home Performance,Mobile,Building Shell,510,6,124,"{'latitude': '42.23975', 'longitude': '-79.69825', 'human_address': '{""address"": """", ""city"": ""Ripley"", ""state"": ""NY"", ""zip"": ""14775""}'}",202,1738,2035,1996,National Fuel Gas Distribution
2021-01-30T00:00:00.000,382356,Onondaga,Baldwinsville,13027,National Grid,2019-01-17T00:00:00.000,6374,Natural Gas,"1,026",1,Home Performance,Single Family,Building Shell,510,45,482,"{'latitude': '43.163267', 'longitude': '-76.340674', 'human_address': '{""address"": """", ""city"": ""Baldwinsville"", ""state"": ""NY"", ""zip"": ""13027""}'}",697,346,2132,1955,National Grid
2021-01-30T00:00:00.000,346889,Nassau,Westbury,11590,Long Island Power Authority,2018-05-15T00:00:00.000,2900,Oil,"1,354",1,Home Performance,Single Family,Building Shell,764,13,276,"{'latitude': '40.75606', 'longitude': '-73.575268', 'human_address': '{""address"": """", ""city"": ""Westbury"", ""state"": ""NY"", ""zip"": ""11590""}'}",60,997,2094,1952,
2021-01-30T00:00:00.000,402806,Onondaga,Cicero,13039,National Grid,2019-08-12T00:00:00.000,5753,Natural Gas,"1,104",1,Home Performance,Single Family,Building Shell,443,25,253,"{'latitude': '43.172813', 'longitude': '-76.088447', 'human_address': '{""address"": """", ""city"": ""Cicero"", ""state"": ""NY"", ""zip"": ""13039""}'}",704,357,2132,1991,National Grid
2021-01-30T00:00:00.000,331576,Seneca,Waterloo,13165,New York State Electric & Gas,2018-03-02T00:00:00.000,3948,Propane,Report SF less than 800,1,Home Performance,Single Family,Building Shell,510,27,842,"{'latitude': '42.911888', 'longitude': '-76.876553', 'human_address': '{""address"": """", ""city"": ""Waterloo"", ""state"": ""NY"", ""zip"": ""13165""}'}",574,701,2144,,
2021-01-30T00:00:00.000,417341,Cattaraugus,East Otto,14729,National Grid,2019-11-22T00:00:00.000,6698,Wood,"1,792",1,Home Performance,Single Family,Building Shell,1536,39,604,"{'latitude': '42.399559', 'longitude': '-78.732681', 'human_address': '{""address"": """", ""city"": ""East Otto"", ""state"": ""NY"", ""zip"": ""14729""}'}",365,1709,2034,1921,
2021-01-30T00:00:00.000,366067,Ontario,Shortsville,14548,Rochester Gas & Electric,2018-11-21T00:00:00.000,4455,Propane,"1,565",1,Home Performance,Single Family,Building Shell,685,19,493,"{'latitude': '42.976557', 'longitude': '-77.24468', 'human_address': '{""address"": """", ""city"": ""Shortsville"", ""state"": ""NY"", ""zip"": ""14548""}'}",805,405,2133,1968,
2021-01-30T00:00:00.000,399430,Onondaga,Camillus,13031,National Grid,2019-09-16T00:00:00.000,7371,Natural Gas,"1,472",1,Home Performance,Single Family,Building Shell,510,57,521,"{'latitude': '43.042358', 'longitude': '-76.293014', 'human_address': '{""address"": """", ""city"": ""Camillus"", ""state"": ""NY"", ""zip"": ""13031""}'}",659,350,2132,1961,National Grid
2021-01-30T00:00:00.000,338879,Niagara,North Tonawanda,14120,National Grid,2018-02-12T00:00:00.000,3043,Natural Gas,"1,000",1,Home Performance,Single Family,Building Shell,368,19,232,"{'latitude': '43.05899', 'longitude': '-78.852904', 'human_address': '{""address"": """", ""city"": ""North Tonawanda"", ""state"": ""NY"", ""zip"": ""14120""}'}",158,953,2131,,National Fuel Gas Distribution
2021-01-30T00:00:00.000,397706,Monroe,Webster,14580,Rochester Gas & Electric,2019-04-16T00:00:00.000,1730,Natural Gas,"1,440",1,Home Performance,Single Family,Building Shell,443,7,103,"{'latitude': '43.218784', 'longitude': '-77.457073', 'human_address': '{""address"": """", ""city"": ""Webster"", ""state"": ""NY"", ""zip"": ""14580""}'}",534,418,2093,,Rochester Gas & Electric
2021-01-30T00:00:00.000,405835,Broome,Harpursville,13787,New York State Electric & Gas,2019-05-15T00:00:00.000,6411,Propane,"1,152",1,Home Performance,Single Family,Building Shell,622,22,502,"{'latitude': '42.198772', 'longitude': '-75.662549', 'human_address': '{""address"": """", ""city"": ""Harpursville"", ""state"": ""NY"", ""zip"": ""13787""}'}",965,399,2033,,
2021-01-30T00:00:00.000,384556,Jefferson,Fishers Landing,13641,National Grid,2019-02-21T00:00:00.000,6927,Oil,"1,563",1,Home Performance,Single Family,Building Shell,0,38,828,"{'latitude': '44.279925', 'longitude': '-76.010223', 'human_address': '{""address"": """", ""city"": ""Fishers Landing"", ""state"": ""NY"", ""zip"": ""13641""}'}",847,,2089,1971,
2021-01-30T00:00:00.000,360678,Albany,Delmar,12054,National Grid,2018-08-23T00:00:00.000,8610,Natural Gas,"1,804",1,Home Performance,Single Family,Building Shell,0,82,859,"{'latitude': '42.612026', 'longitude': '-73.848428', 'human_address': '{""address"": """", ""city"": ""Delmar"", ""state"": ""NY"", ""zip"": ""12054""}'}",837,1180,2030,1961,National Grid
2021-01-30T00:00:00.000,362122,Erie,Buffalo,14215,National Grid,2018-09-24T00:00:00.000,3418,Natural Gas,"2,160",1,Home Performance,Single Family,Building Shell,301,24,269,"{'latitude': '42.934202', 'longitude': '-78.808435', 'human_address': '{""address"": """", ""city"": ""Buffalo"", ""state"": ""NY"", ""zip"": ""14215""}'}",300,71,2041,,National Fuel Gas Distribution
2021-01-30T00:00:00.000,349517,Suffolk,Wheatley Heights,11798,Long Island Power Authority,2018-07-09T00:00:00.000,6731,Oil,"1,456",1,Home Performance,Single Family,Building Shell,0,31,649,"{'latitude': '40.752907', 'longitude': '-73.365346', 'human_address': '{""address"": """", ""city"": ""Wheatley Heights"", ""state"": ""NY"", ""zip"": ""11798""}'}",1023,1488,2179,1971,
2021-01-30T00:00:00.000,388999,Cortland,Homer,13077,New York State Electric & Gas,2019-04-18T00:00:00.000,1352,Natural Gas,"2,326",1,Home Performance,Single Family,Building Shell,343,29,355,"{'latitude': '42.700003', 'longitude': '-76.197251', 'human_address': '{""address"": """", ""city"": ""Homer"", ""state"": ""NY"", ""zip"": ""13077""}'}",773,629,620,1872,National Grid
2021-01-30T00:00:00.000,334764,Livingston,Leicciter,14481,New York State Electric & Gas,2018-02-16T00:00:00.000,3770,Oil,"1,410",1,Home Performance,Single Family,Building Shell,443,15,448,"{'latitude': '42.7754', 'longitude': '-77.916915', 'human_address': '{""address"": """", ""city"": ""Leicciter"", ""state"": ""NY"", ""zip"": ""14481""}'}",743,310,2091,,Rochester Gas & Electric
2021-01-30T00:00:00.000,335105,Clinton,Plattsburgh,12901,Municipal,2018-05-18T00:00:00.000,3608,Oil,Report SF less than 800,1,Home Performance,Single Family,Building Shell,0,38,1165,"{'latitude': '44.701677', 'longitude': '-73.468706', 'human_address': '{""address"": """", ""city"": ""Plattsburgh"", ""state"": ""NY"", ""zip"": ""12901""}'}",4,202,2038,1974,
2021-01-30T00:00:00.000,383501,Monroe,Rochester,14626,Rochester Gas & Electric,2019-02-11T00:00:00.000,4712,Natural Gas,"1,584",1,Home Performance,Single Family,Building Shell,510,21,264,"{'latitude': '43.214513', 'longitude': '-77.707056', 'human_address': '{""address"": """", ""city"": ""Rochester"", ""state"": ""NY"", ""zip"": ""14626""}'}",548,1685,2093,1968,Rochester Gas & Electric
2021-01-30T00:00:00.000,362777,Herkimer,Little Falls,13365,National Grid,2019-06-21T00:00:00.000,2298,Kerosene,840,1,Home Performance,Mobile,Building Shell,158,25,553,"{'latitude': '43.060591', 'longitude': '-74.847449', 'human_address': '{""address"": """", ""city"": ""Little Falls"", ""state"": ""NY"", ""zip"": ""13365""}'}",675,570,2088,1994,
2021-01-30T00:00:00.000,418733,Kings,Brooklyn,11224,Consolidated Edison,2019-11-18T00:00:00.000,7819,Natural Gas,"2,420",1,Home Performance,Single Family,Building Shell,2166,43,969,"{'latitude': '40.576809', 'longitude': '-73.989839', 'human_address': '{""address"": """", ""city"": ""Brooklyn"", ""state"": ""NY"", ""zip"": ""11224""}'}",894,903,2090,1931,National Grid
2021-01-30T00:00:00.000,354316,Queens,Queens,11412,Consolidated Edison,2018-07-13T00:00:00.000,3983,Natural Gas,"2,918",1,Home Performance,Single Family,Building Shell,510,29,481,"{'latitude': '40.698064', 'longitude': '-73.759234', 'human_address': '{""address"": """", ""city"": ""Queens"", ""state"": ""NY"", ""zip"": ""11412""}'}",196,851,2137,1933,National Grid
2021-01-30T00:00:00.000,378135,Broome,Vestal,13850,New York State Electric & Gas,2018-12-17T00:00:00.000,6140,Propane,"1,380",1,Home Performance,Single Family,Building Shell,0,33,380,"{'latitude': '42.067173', 'longitude': '-76.025653', 'human_address': '{""address"": """", ""city"": ""Vestal"", ""state"": ""NY"", ""zip"": ""13850""}'}",937,466,2033,,
2021-01-30T00:00:00.000,388779,Monroe,Penfield,14526,Rochester Gas & Electric,2019-03-28T00:00:00.000,6522,Natural Gas,"1,745",1,Home Performance,Single Family,Building Shell,368,32,353,"{'latitude': '43.145637', 'longitude': '-77.45526', 'human_address': '{""address"": """", ""city"": ""Penfield"", ""state"": ""NY"", ""zip"": ""14526""}'}",541,366,2093,,Rochester Gas & Electric
2021-01-30T00:00:00.000,330813,Monroe,Rochester,14624,Rochester Gas & Electric,2018-06-11T00:00:00.000,4710,Natural Gas,"2,400",1,Home Performance,Single Family,Building Shell,510,24,294,"{'latitude': '43.128513', 'longitude': '-77.729647', 'human_address': '{""address"": """", ""city"": ""Rochester"", ""state"": ""NY"", ""zip"": ""14624""}'}",549,1683,2093,,Rochester Gas & Electric
2021-01-30T00:00:00.000,428468,Bronx,The Bronx,10457,Consolidated Edison,2019-09-16T00:00:00.000,423,Natural Gas,"1,023",1,Electric Reduction,Single Family,Building Shell,343,1,93,"{'latitude': '40.846788', 'longitude': '-73.899203', 'human_address': '{""address"": """", ""city"": ""The Bronx"", ""state"": ""NY"", ""zip"": ""10457""}'}",307,653,2032,,Consolidated Edison
2021-01-30T00:00:00.000,435027,Erie,Buffalo,14211,National Grid,2020-01-20T00:00:00.000,8364,Natural Gas,"1,904",1,Home Performance,Single Family,Building Shell,443,53,438,"{'latitude': '42.908504', 'longitude': '-78.82425', 'human_address': '{""address"": """", ""city"": ""Buffalo"", ""state"": ""NY"", ""zip"": ""14211""}'}",300,67,2041,1906,National Fuel Gas Distribution
